Age,Amount,bank,cardType,entry_type,gender,transaction,v1,v2,v3,v4,fraud
41,1.0,Bank0,Visa_Debit,INTERNET,f,INTERNET,2.06184246253878,-0.30797623291272197,-2.7865477006028803,-0.777438171502785,0
58,7.47,Bank4,Visa,INTERNET,m,INTERNET,-1.10781145209876,1.03907059339869,1.2437780009064099,-1.41499965849902,0
19,0.89,Bank1,Visa_Debit,INTERNET,f,INTERNET,1.18192471313775,0.273693088056439,0.724815328595223,0.6882237017942441,0
46,89.5,Bank3,Visa_Debit,INTERNET,m,INTERNET,1.9966307716721499,-0.8921860025052071,-1.6061688408547699,-0.530840599260562,0
70,9.12,Bank1,Visa,chip,m,ATM,-1.64128874463606,0.843123803157504,0.683149054775131,0.196963352846258,0
65,35.0,Bank4,Visa_Debit,chip,f,POS,-6.49350395422021,-7.91607765819041,1.7665994174771598,3.6918020721485494,0
33,124.08,Bank3,Visa,INTERNET,f,INTERNET,0.9515039541794671,-0.349259006558149,0.964510887790895,1.11034717307083,0
62,15049.300000000001,Bank7,Master_Debit,internet,m,INTERNET,-1.6002112990725201,-3.4881301811856096,-6.459302806675709,3.2468156634970295,1
29,360.0,Bank5,Master_Debit,INTERNET,m,INTERNET,1.43361586458103,-1.74571114461652,-1.52075021247463,-0.0583292766794964,0
64,10.0,Bank6,Visa,internet,m,INTERNET,-1.78322883722709,3.40279371307631,-3.8227422655220495,2.62536815276644,1
19,14.55,Bank1,Visa,INTERNET,m,INTERNET,-0.34981875541552,0.9073246477325719,1.4255570199317,-0.129060296978404,0
48,2.28,Bank0,Visa,INTERNET,f,INTERNET,-1.4038102520298301,1.63187726156231,1.4368049753141299,0.46183643457295,0
33,114.95,Bank8,Visa_Debit,magnetic,m,ATM,-0.8416713924378729,0.40223657850632005,1.21337344103961,0.315307321265094,0
40,250.0,Bank2,Visa,INTERNET,f,INTERNET,-1.2740468590643899,0.586653264614349,1.08570578050874,1.0557794543867198,0
34,0.99,Bank4,Visa,chip,f,POS,-1.29019193080608,1.09344646733697,0.49186750869074003,-0.645746615840386,0
43,679.0,Bank1,Visa,internet,m,INTERNET,0.909123838691231,1.3376578244414399,-4.484727667460639,3.24535764512838,1
41,123.0,Bank1,Visa,chip,f,ATM,-0.959229623882667,0.560841000901246,1.4032798533893898,0.00451298724342925,0
56,31.13,Bank0,Visa_Debit,INTERNET,f,INTERNET,-4.843631266545111,2.05193110811508,-1.8091950849538503,-2.01016282948875,0
72,1.0,Bank4,Visa_Debit,chip,m,ATM,1.9217673363421202,0.30575641171464896,-2.73579072620623,0.362731949760454,0
28,2.18,Bank6,Visa,magnetic,m,ATM,1.8762653041918103,-0.5817100202920911,-1.2004996910676597,-0.0212704373765195,0
71,50.8,Bank0,Visa,INTERNET,f,INTERNET,1.9158360261478,-0.035086877463753996,-1.70778166277845,0.48693233072638503,0
42,7.6,Bank3,Visa,magnetic,m,ATM,-0.5496154384962271,2.2190746929059904,-3.52202432215688,0.23699517925369395,1
77,62.35,Bank1,Visa,magnetic,m,POS,1.21531169732419,-0.0784375634678348,-0.268758727325815,0.145875603878011,0
23,0.01,Bank1,Visa,INTERNET,f,INTERNET,1.9192973224361398,-1.24699011446277,0.6003899786973851,-0.39810761272959294,0
40,89.81,Bank7,Visa,chip,m,POS,2.12614384145915,-0.653280891782454,-2.1012060318537,-0.8263189896480401,0
46,6.800000000000001,Bank3,Master,magnetic,m,POS,-1.0606762841975699,2.60857946990866,-2.9716790025807103,4.3600893523484805,1
37,256.5,Bank3,Visa_Debit,INTERNET,m,INTERNET,1.55372435474391,-0.8314020233632,-1.07457094750094,0.6621150684324489,0
76,18.5,Bank7,Master,magnetic,m,POS,-3.33646369395298,-0.512919500500498,-1.7052902463671398,-0.8047900049962191,0
52,29.85,Bank3,Visa,chip,f,POS,1.99937365411219,0.0237957190434748,-0.7263467578260341,3.07255938305372,0
26,60.0,Bank9,Visa,magnetic,m,ATM,-0.560846934798914,0.685044337643221,0.7891155907952622,0.547797786737286,0
35,113.59,Bank1,Master_Debit,INTERNET,f,INTERNET,-0.169571237018769,1.34289229846305,1.10062394570116,4.582121536066889,0
35,3200.1,Bank7,Visa_Debit,magnetic,f,ATM,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,1
26,2084.94,Bank2,Master,INTERNET,f,INTERNET,-4.869885778195981,-4.2839050783560895,-4.2349756883219305,-1.2163880816361101,0
46,1.98,Bank2,Visa,INTERNET,f,INTERNET,2.04021105776632,-0.146974974784838,-2.95593366483195,-0.5783559788671391,0
75,6.01,Bank2,Master,INTERNET,m,INTERNET,-1.85924663863415,2.57864284216945,-1.0987466175468301,3.1483602735456495,0
59,15.0,Bank2,Master_Debit,chip,m,POS,-2.45129187575626,-0.7854010408866121,1.59661884431456,0.0393685865046652,0
62,145.27,Bank10,Visa_Debit,INTERNET,f,INTERNET,1.72814296026642,0.38792929874242604,-1.76033536648481,3.67583869059527,0
41,28.0,Bank2,Visa,magnetic,f,ATM,2.17522270389962,-0.402656402807925,-1.7357646930073702,-0.144653527740635,0
24,249.0,Bank2,AmEx,chip,f,POS,-1.27813773524814,0.7162415803325909,-1.14327922918382,0.21780480063146804,1
49,1.98,Bank0,Visa_Debit,chip,m,ATM,2.03366408140585,-0.0833393815847641,-1.1730553933039298,0.211189610999452,0
66,1.0,Bank0,Visa,INTERNET,m,INTERNET,2.05006222299617,-0.148215043789927,-1.38269173334233,0.188968182605795,0
22,1.29,Bank1,AmEx,INTERNET,m,INTERNET,-0.537927373011319,1.16771319948543,-0.109065425323599,-0.794709215463571,0
25,3.96,Bank1,Visa_Debit,chip,m,ATM,-0.417294402694203,0.68767468920773,-0.0320956079863169,-1.1891578458046101,0
21,224.7,Bank0,Visa,chip,m,ATM,-4.66650010041278,-3.95232008590575,0.206093981663422,5.153524617523139,1
53,1.0,Bank2,Visa,magnetic,m,POS,-1.01938797781838,-0.082738997892638,3.15033185918908,1.57712639903521,0
50,122.2,Bank7,Master,INTERNET,f,INTERNET,1.61763820534313,-0.316828753508528,-1.9838810765944999,1.2339657527286998,0
33,1.5,Bank3,Visa,chip,m,POS,-2.35004802245333,2.1280183946406,-1.00337534548015,-0.22139297050624102,0
29,373.2,Bank3,Visa_Debit,magnetic,m,ATM,-12.8357595817777,6.574615429435459,-12.7884624825347,8.7862568391843,1
27,47.46,Bank1,Visa,chip,m,ATM,-1.10902196345659,1.85781617015376,-0.0723184019693703,0.804832910383607,0
59,358.93,Bank7,Visa_Debit,INTERNET,m,INTERNET,0.810770891687506,-2.24580915335244,0.0134047528566469,-1.03605546614746,0
66,10.65,Bank0,Visa_Debit,chip,m,ATM,1.2498273458268798,0.258864057132418,0.437540243257801,2.20279625098053,0
61,285.09,Bank2,Visa,chip,f,POS,0.64919302662545,-0.9752366235935209,0.287571135691029,1.39029678329582,0
65,195.0,Bank0,Visa,magnetic,f,POS,0.819498519078663,-0.45081212954303895,-0.123284567256935,1.23501423745902,0
24,33.0,Bank5,Visa,INTERNET,f,INTERNET,-0.173231195623501,0.24661268120389604,0.17675691245130698,0.7312284554016151,0
48,3200.1,Bank3,Visa,magnetic,f,POS,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,1
71,19.95,Bank2,Visa,chip,f,POS,2.07065987982899,-0.956589421570317,-1.10593444467628,-1.77765277636203,0
72,11.5,Bank2,Visa,INTERNET,m,INTERNET,1.7822857275516901,-0.6146384769920351,-0.314491126916985,0.258491657511031,0
64,99.62,Bank10,Visa,chip,f,ATM,-0.23283617998932998,-0.370626787107609,0.11912407997586699,-1.05791569999768,0
36,73.0,Bank6,Visa,INTERNET,m,INTERNET,1.92550676705205,-1.39118761950799,-0.9472807836239749,-1.27868862160131,0
69,799.99,Bank12,Visa,INTERNET,f,INTERNET,0.67117325294616,-3.45375299801436,-1.7973504652581,-0.5658514177483389,0
36,48.97,Bank6,Visa,INTERNET,m,INTERNET,-0.893605106954132,1.25863753958195,1.4662697143440901,1.8587996376508502,0
56,6.99,Bank3,Visa,INTERNET,f,INTERNET,-0.36761710096013,1.01084941853703,1.1577747580989,-0.12139666210019,0
36,3.56,Bank6,Master_Debit,chip,f,ATM,0.11502649064576,0.945291780323437,-0.533756059975854,-0.7337981899598409,0
56,31.4,Bank5,Visa,chip,m,POS,-4.09917686377472,-3.0885697562588597,0.300677344720411,0.7955440283398459,0
49,17.88,Bank1,Visa,INTERNET,m,INTERNET,-1.02720297233647,1.13756449452055,0.9357932757344499,0.920020707078366,0
66,89.45,Bank2,Master,chip,m,POS,1.8152232062883702,-0.529760680977214,-0.389144714861527,0.5058926265802239,0
44,54.46,Bank0,AmEx,chip,f,POS,1.9858093853309802,-0.32379977373177504,-0.9747150617705921,0.22871460550151698,0
56,158.0,Bank5,Visa,INTERNET,f,INTERNET,-2.33877117724486,-3.34249352960715,1.53767842338633,-2.75159841259702,0
58,16.7,Bank3,Visa_Debit,chip,f,POS,2.1808991157190003,-0.552923695507775,-1.25550519649933,-0.46128436985317894,0
32,1.0,Bank0,Visa,chip,f,ATM,1.9970323605140001,0.47129903217386104,-2.288758001751,1.3731179836703,0
35,1.79,Bank9,Visa,INTERNET,m,INTERNET,-9.143350690035481,8.05790016720434,-5.56126866999472,-2.1938860106036002,0
35,309.9,Bank3,Visa_Debit,INTERNET,m,INTERNET,-1.3327233214749998,0.48773047212428206,-0.502494996957778,-0.18573953353516395,0
65,1956.6,Bank1,Visa,internet,f,INTERNET,-6.352336910966559,-2.3703351500766403,-4.87539667887196,2.3350445311619703,1
34,10.72,Bank8,Master_Debit,INTERNET,f,INTERNET,-0.86685127905619,0.19204756610163898,1.6825529461814601,-0.559082084802587,0
74,1.79,Bank5,Visa,chip,f,POS,-0.23794796496639697,2.31100210771375,-2.2093755068825,1.3864419566349,0
22,1.0,Bank1,Visa,INTERNET,m,INTERNET,1.1886794070062199,-0.48552201039559706,0.990296444566391,-0.780953756245638,0
76,24.45,Bank2,Visa,INTERNET,f,INTERNET,-1.07031321578808,0.480973223426025,1.36816665106565,-3.16953514941655,0
33,1.51,Bank9,AmEx,chip,f,ATM,1.852730641831,0.15630518976082503,-0.304946822271383,3.8501652540849705,0
23,8.99,Bank0,Master,magnetic,m,POS,-0.22328411417116698,0.92984230236039,0.0565187340132286,-0.8327061079987059,0
56,9.81,Bank1,Visa,chip,m,POS,-1.3946390486342002,1.95940934997975,-1.32024925224858,-0.7465737185758109,0
51,7.0,Bank3,Visa_Debit,magnetic,f,POS,2.40868275023627,-0.893908720636897,-2.0488862995776698,-1.6072179954723897,0
36,15.0,Bank6,Master_Debit,magnetic,m,POS,1.49957056990673,-0.907471954031793,-0.0839251188429631,-1.38933495959012,0
32,49.74,Bank3,Master,INTERNET,m,INTERNET,-10.010106242532698,5.70774654651337,-5.4234527284409495,-0.0940674667998049,0
38,2700.0,Bank3,Visa,magnetic,m,ATM,-1.32278906321956,1.55276821126964,-2.27692070362638,2.99211739124618,1
74,21.0,Bank3,Visa,INTERNET,m,INTERNET,2.25039392625741,-1.7193899115252,-0.28804360444675703,-1.7567545545370302,0
72,11.5,Bank2,Visa,magnetic,f,POS,2.0371620148355403,-0.544407205086853,-0.748422947202886,0.0718568760211078,0
61,1.0,Bank1,Master,INTERNET,m,INTERNET,1.14565311974203,-0.523699729567152,0.964975427289448,-0.832273773979429,0
70,3112.7999999999997,Bank0,Visa,internet,f,INTERNET,-2.25053480921229,2.3657548777231203,-2.9554911792438503,0.0897905975142065,1
47,21.99,Bank5,Visa_Debit,INTERNET,f,INTERNET,-0.483629039672677,0.862919343428215,0.24196923030626602,-0.785441760986528,0
54,0.89,Bank0,Master,chip,f,ATM,1.2145187582864099,0.273030819819427,0.268601381321804,0.6476676951031,0
38,592.81,Bank1,Visa,INTERNET,m,INTERNET,0.0711952418757871,-2.52288626782916,0.0327510668224116,-1.03735480589936,0
52,75.3,Bank1,Visa_Debit,magnetic,f,ATM,0.28630236383524393,1.3993447480855603,-1.68250270884931,3.8643770395524197,1
56,108.0,Bank3,Visa_Debit,magnetic,m,POS,1.2904871445106698,-1.36887904612784,0.853147199565794,-1.1593345971973301,0
44,381.83,Bank2,Visa,chip,m,POS,-2.91949327304789,-3.0082938244465898,2.05085264506023,-0.9775057156484079,0
69,11.5,Bank0,Visa,INTERNET,m,INTERNET,1.0749335012394698,-0.38158047504267106,1.28518563858594,0.7637506416848759,0
60,43.0,Bank8,Visa_Debit,magnetic,m,POS,1.27859256633494,-1.03960404465846,0.336714013747904,-2.29387058042029,0
74,1.79,Bank6,Master_Debit,chip,m,POS,2.03070920610421,-0.0255942552315777,-1.43083141454229,0.133143719994701,0
61,11.5,Bank6,Visa,INTERNET,f,INTERNET,1.3342560069205802,-0.620070204406885,0.104041718650764,-0.26903807371911803,0
77,20.54,Bank0,Visa,magnetic,m,ATM,1.23108332250278,0.8321335373432791,-0.421530115103253,3.16750573384148,0
44,14.41,Bank3,Visa_Debit,chip,f,POS,1.9309059170108998,0.710091494996177,-0.757990940023665,3.73016132639503,0
27,20.39,Bank0,Visa,INTERNET,m,INTERNET,1.98706437084856,-0.27140067962524,-3.0517348577403505,-0.6551499850854039,0
40,0.02,Bank6,Visa,chip,f,POS,-1.0952655722031701,-0.0228634067780544,0.891870469585188,-3.39957257171736,0
22,17.55,Bank0,Visa_Debit,chip,f,POS,-0.985302475033884,0.523396440240943,1.7278501787322598,-0.8462618062935481,0
59,71.8,Bank4,Master_Debit,internet,m,INTERNET,0.290155157802135,0.0492431315858544,-0.7405236661026908,2.86546277005979,1
36,4.99,Bank8,Visa,chip,f,POS,-0.43988213482563504,0.328328348924657,0.279784431342239,-1.4674126544794,0
23,177.44,Bank7,Master,magnetic,f,POS,-0.254726969653765,0.851492356147718,-0.55415951655316,-0.4569438163656121,0
49,282.72,Bank4,Visa,chip,f,ATM,-1.3568541683281001,-0.8692007079531039,2.35177702643607,1.37526009983094,0
41,10.64,Bank2,Visa,chip,f,POS,-0.4035297017752679,1.03652925739703,1.50641192383931,0.8783274581217142,0
20,16.01,Bank2,Visa,INTERNET,m,INTERNET,2.0006106151278997,0.0461417489553568,-1.96392061376926,0.37211090304127203,0
56,116.93,Bank2,Master,INTERNET,f,INTERNET,1.9546251093611002,-1.11088823000489,-1.4716453008745398,-0.511761975478589,0
38,16.31,Bank10,Master_Debit,chip,f,POS,-0.686382688508167,1.44952711212466,-0.309299751056836,-0.988514269124721,0
44,71.94,Bank0,Master_Debit,chip,m,ATM,1.05985196905157,-0.5813157671866049,-0.414005924958541,0.644279500449531,0
68,8.13,Bank2,Visa,chip,m,POS,-0.86842180720497,1.514967290291,-0.162717424585125,-0.8116958376956651,0
46,18.21,Bank7,Visa,chip,m,ATM,1.82427329522427,0.23539311158700799,-0.17301357446538698,3.7669773459867,0
62,19.99,Bank7,Visa_Debit,chip,f,POS,1.98462030766705,-0.272581902603301,-0.305970704696896,0.6716406622321789,0
50,4.06,Bank2,AmEx,chip,m,ATM,-0.582934121087846,0.676985489027634,1.56189673039134,-0.9921544659192609,0
33,36.0,Bank3,Visa,chip,m,POS,-0.803025611832083,0.37655247569538197,2.9129889733768906,0.6510007396105021,0
42,999.9,Bank5,Master,magnetic,f,POS,-30.552380043581,16.7133892350242,-31.103684824581197,6.53498386355181,1
22,9.99,Bank4,Visa_Debit,chip,m,POS,-1.07970276557765,1.7991203794883301,-0.36180848863750004,-0.627314690114973,0
46,314.0,Bank7,AmEx,chip,f,POS,-0.8200926151810071,0.0631185405548661,-0.42133578609233496,-0.7727040079777171,0
45,42.89,Bank0,Visa,chip,f,ATM,-1.1900604345555401,0.929653231639375,1.768041522388,0.15783018533996301,0
59,55.19,Bank1,Visa_Debit,magnetic,m,POS,1.16086332166688,-0.176659018706094,0.7917085855022359,0.48599854891554994,0
22,79.75,Bank9,Visa,chip,f,ATM,2.18540164564653,-1.5781321200313,-0.6484450439913111,-1.57789346296771,0
65,1.17,Bank1,AmEx,INTERNET,m,INTERNET,1.12728213386497,-0.3323965495793,0.0824415126845397,-1.51217239976265,0
67,142.99,Bank3,Visa,chip,m,POS,-1.19332718334742,-0.533656491618004,2.3101572917482702,0.534576334140217,0
70,4.5,Bank2,Master,INTERNET,f,INTERNET,-0.103472420951381,1.09999300866313,-0.822767385500722,-0.301978264003926,0
34,1.0,Bank1,Master,chip,m,ATM,-1.85074287884215,1.42613294235096,-2.24864203877448,-0.7536741819158141,0
78,82.74,Bank3,Visa_Debit,chip,m,ATM,-3.0316942157448596,-1.55318231044451,1.2519332709412299,-1.4986065766665102,0
32,22.54,Bank0,Visa,chip,f,ATM,-0.30305825796878,0.763580607611783,1.07142844610211,0.48760171376654604,0
76,105.63,Bank1,AmEx,magnetic,m,ATM,1.01420198118487,-0.918848670832104,0.8611425022051591,-1.2428726993343302,0
72,0.89,Bank0,Visa,INTERNET,m,INTERNET,1.9635475738276398,-0.0362174472760452,-1.90515115525163,0.21307598411291398,0
42,130.51,Bank1,Visa_Debit,chip,m,POS,-0.48604287178466,0.9480940283907281,-1.2561928600140901,0.843812693711922,0
67,35.97,Bank0,Visa_Debit,magnetic,f,ATM,1.9092913860570602,-0.654994132895143,-0.586171065930335,0.23804757867289603,0
53,20.0,Bank2,Visa_Debit,chip,f,POS,-0.316323479680651,0.8209303984803431,1.6402406987992901,1.2082438757749299,0
20,0.77,Bank12,Master_Debit,chip,f,POS,-0.504128749532445,1.07265038209884,-1.0158158628357599,-1.2543815687949098,0
59,102.84,Bank2,Visa_Debit,magnetic,f,ATM,0.8789050059216079,-0.424876905990356,1.26284230690697,1.87062286907444,0
20,79.97,Bank3,Visa_Debit,magnetic,f,ATM,2.02141942516403,-0.509151073097677,-1.71020280553208,0.7475829782940041,0
47,19.55,Bank3,Visa,INTERNET,f,INTERNET,-0.81876222948081,-0.655974820266853,1.96389977164781,-3.4766541726990097,0
27,49.0,Bank7,Visa,internet,f,INTERNET,-2.3493399641893,1.51260401518904,-2.64749719609623,1.7537924723730098,1
58,1.0,Bank1,Visa,chip,f,POS,-2.9407754792324,2.65273325737278,-1.3278856391873501,-2.97836343251906,0
53,9.2,Bank0,Visa_Debit,magnetic,f,POS,-0.940697652099304,-0.0528782548940304,0.0699795713277679,-1.97145576533079,0
20,28.75,Bank3,Visa,INTERNET,f,INTERNET,1.9610297304956001,-0.523071440070523,-0.43105155551401897,0.37110273425850304,0
45,1.0,Bank5,Visa,chip,f,POS,2.1033802601798097,0.000555394287973077,-1.4472774376414799,0.33224287887063897,0
57,8.4,Bank1,Visa_Debit,INTERNET,m,INTERNET,-0.781537366615777,-0.18560604984204102,1.7587721240865202,-2.7190683619690903,0
30,47.18,Bank0,Visa,chip,f,ATM,-0.243676341812994,0.816755148301228,1.4592298067604097,0.525257270553814,0
20,157.3,Bank0,Visa,INTERNET,f,INTERNET,0.8559240673190659,-0.286594786574829,-0.235620756940488,1.2155977134662599,0
57,2.99,Bank2,Master_Debit,magnetic,f,POS,-0.7360102454575319,0.766190594557251,1.88861735021754,0.844326245270178,0
38,208.8,Bank0,Master,INTERNET,m,INTERNET,1.51385699841228,-1.06239331889107,0.27652925786927396,0.9886186367240551,0
31,266.0,Bank2,Visa,chip,f,POS,-1.18964117704354,-0.120133362379885,2.23368773006139,0.451418223051031,0
52,0.77,Bank2,Visa_Debit,chip,m,ATM,-1.4199034108206299,1.5432217767286203,-1.7609034647692299,-1.47570501588567,0
50,0.76,Bank10,Master,INTERNET,f,INTERNET,-4.86221712575854,1.10888176634909,1.0970509439017901,3.4270369954440403,0
75,21.97,Bank0,Visa_Debit,INTERNET,f,INTERNET,1.9407559735895499,0.828718921342168,-2.6965383399080802,1.58520338505436,0
61,2273.0,Bank2,Visa,magnetic,f,POS,-0.440095203221886,1.13723897606434,-3.2270797569311696,3.24229293383089,1
31,760.0,Bank0,Visa_Debit,chip,f,POS,-2.15396248667422,-2.26019596742507,2.0557000426666696,2.08339791057643,0
67,46.76,Bank1,Visa,INTERNET,f,INTERNET,-1.30189911308981,0.949651670716636,2.8784083975503303,4.61802089470889,0
45,999.9,Bank5,Master,magnetic,m,POS,-25.2663550194138,14.323253809723301,-26.823672913511402,6.349247807436889,1
63,28.0,Bank0,Visa_Debit,INTERNET,f,INTERNET,-0.8416969789702401,1.0146466696815601,0.938826747061689,-0.0331668461387223,0
62,0.77,Bank4,Visa,INTERNET,f,INTERNET,1.2587777389476698,-0.0593127600677721,0.31405184489243704,-0.111066733043089,0
40,1.98,Bank2,Visa,chip,f,POS,0.45152250571166797,0.666887976345869,0.0223712228563468,0.96417074461276,0
61,9.99,Bank7,Visa,INTERNET,f,INTERNET,1.14717898913116,-0.20094528261742498,0.780336341999724,0.9105663116060071,0
71,355.11,Bank0,Master_Debit,chip,f,ATM,-0.854478506758101,-0.7075505136076121,0.18120341081304897,-0.48010712070888506,0
42,4.6,Bank8,Visa_Debit,chip,f,POS,2.2840455619707902,-1.3011786549023001,-0.540640996348695,-1.4865779850961798,0
43,67.8,Bank2,Master,chip,m,POS,-0.455306341216567,0.467995963043625,1.2060795744185702,0.253661304669725,0
19,6.86,Bank7,Visa_Debit,INTERNET,m,INTERNET,-6.7388731252809695,5.537470887458019,-3.1823902554495196,-1.7325209948658002,0
60,137.45,Bank1,Visa,magnetic,m,ATM,-0.658470925733281,-0.30172610848996395,1.49440573602927,-1.45527299974016,0
44,17.99,Bank4,Visa_Debit,chip,f,POS,-0.690864171899441,0.791546744808576,-0.161801188915534,-1.2262738714988,0
28,320.0,Bank3,Visa_Debit,chip,f,ATM,0.515084513496878,-1.17094515762617,0.543510273260801,1.8253043023831799,0
49,178.43,Bank9,Visa,chip,f,ATM,0.9605423659038129,-1.02492232473046,0.36625544462237203,-0.763869461573894,0
35,8.3,Bank3,Master,INTERNET,f,INTERNET,-5.82345902855186,-4.783537723399349,1.2089476191001598,4.35031899237952,0
57,18.49,Bank4,Visa,chip,f,POS,-2.62439600885808,1.17718055260404,-0.155336642040026,0.20283360657184898,0
54,70.31,Bank2,Visa,chip,f,POS,-0.719296744012213,0.126849891505173,2.21672823581767,1.3516346216283301,0
32,4.95,Bank8,Visa_Debit,INTERNET,m,INTERNET,-0.9982230857733729,0.8659626660407901,3.0000278386077004,1.57539694638349,0
38,39.5,Bank10,Master_Debit,chip,f,ATM,-2.19361050500018,-2.6196795293909303,2.18096248762979,-2.71446772097261,0
46,15.99,Bank1,Master_Debit,magnetic,m,ATM,1.9187208945496002,-0.427494499794769,-1.5218662902069,0.13654971900235602,0
58,89.99,Bank0,Master_Debit,INTERNET,f,INTERNET,-9.129653946534109,4.80478216261233,-7.06571841180934,1.5094818869510702,0
63,12.99,Bank4,Master_Debit,magnetic,f,POS,-0.7089348301588291,1.3609067076834598,0.8181660466313441,-0.0936098482513916,0
23,28.0,Bank0,Master,INTERNET,m,INTERNET,1.10149384389952,-0.688711788220149,0.6068594574061271,-1.38510912607413,0
27,1.0,Bank5,Visa_Debit,INTERNET,f,INTERNET,-1.9844976382496298,-0.709678235154137,1.6037808676453102,-1.21688919931025,0
73,18.51,Bank1,Visa,chip,m,POS,1.15648177182325,0.639213295581668,-0.0860753472386812,1.5184310859342598,0
22,3.76,Bank0,Master,magnetic,f,POS,-2.13171158388599,2.2570610583052204,-0.0589571482823699,-0.8234716467802471,0
64,194.7,Bank2,Visa_Debit,magnetic,m,POS,1.79554011105048,-1.4802864319647,-1.08881587088914,-0.913170520342381,0
